"Reward","acc","accuracy","average_response_time","avg_rt","background","blocknr","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_con_resp","correct_con_resp_1","correct_dec_resp_2","correct_new_keyboard_response","correct_pre_resp","correct_response","count_Conditioning_1","count_Conditioning_1_2","count_ITI","count_ITI_1","count_Init","count_MEMO","count_Pause","count_Preconditioning","count_block","count_block_loop","count_block_seq","count_choice_3","count_choice_select_l","count_choice_select_r","count_chose_stim","count_con_resp","count_con_resp_1","count_cond","count_cond_1","count_cond_1_3","count_cond_3","count_conditionning","count_condphase2","count_counter1","count_counter1_1","count_counter1_1_1","count_counter2","count_counter2_2","count_counter2_2_1","count_dec_resp_2","count_decisionphase","count_deterresponse","count_distr","count_experiment","count_fixation_cross_2","count_fixation_dot","count_fixation_dot_1","count_fixation_dot_1_1","count_fixation_dot_1_2","count_fixation_dot_1_2_1","count_fixation_dot_1_2_2","count_get_stims","count_instructions","count_keepitup","count_keepitup2_2","count_keepitup_1","count_keepitup_2","count_logger_con","count_logger_con_1","count_logger_dec_2","count_logger_pre","count_memo_1","count_money","count_new_form_text_display","count_new_form_text_display_1","count_new_inline_script_5","count_new_keyboard_response","count_new_logger","count_new_loop","count_new_loop_1","count_new_loop_1_2","count_new_reset_feedback","count_new_reset_feedback_1","count_new_reset_feedback_1_2","count_new_sequence_1","count_new_sequence_1_1_2","count_new_sequence_1_2","count_pairs_sequence","count_position","count_position_1","count_position_2","count_pposition","count_pposition_1","count_pposition_1_1","count_pre_resp","count_reseq","count_reset_feedback","count_select_l","count_select_r","count_selectd_l","count_selectd_r","count_show_stim","count_sleep","count_target_1","count_tooslow","count_tooslow_1","count_tooslow_1_1","count_trial","count_trial_seq","count_trial_sequence","counter","datetime","description","disable_garbage_collection","dur","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","image","keyboard_backend","live_row","live_row_Preconditioning","live_row_block_loop","logfile","miss","money","mouse_backend","mp","mposition","old","opensesame_codename","opensesame_version","paired","penalty","pos1","pos2","poscircle","position","pp","pposition","repeat_cycle","reponse_con_resp_1","response","response_Pause","response_con_resp","response_con_resp_1","response_dec_resp_2","response_new_keyboard_response","response_pre_resp","response_time","response_time_Pause","response_time_con_resp","response_time_con_resp_1","response_time_dec_resp_2","response_time_new_keyboard_response","response_time_pre_resp","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stim1","stim2","subject_nr","subject_parity","time_Conditioning_1","time_Conditioning_1_2","time_ITI","time_ITI_1","time_Init","time_MEMO","time_Pause","time_Preconditioning","time_block","time_block_loop","time_block_seq","time_choice_3","time_choice_select_l","time_choice_select_r","time_chose_stim","time_con_resp","time_con_resp_1","time_cond","time_cond_1","time_cond_1_3","time_cond_3","time_conditionning","time_condphase2","time_counter1","time_counter1_1","time_counter1_1_1","time_counter2","time_counter2_2","time_counter2_2_1","time_dec_resp_2","time_decisionphase","time_deterresponse","time_distr","time_experiment","time_fixation_cross_2","time_fixation_dot","time_fixation_dot_1","time_fixation_dot_1_1","time_fixation_dot_1_2","time_fixation_dot_1_2_1","time_fixation_dot_1_2_2","time_get_stims","time_instructions","time_keepitup","time_keepitup2_2","time_keepitup_1","time_keepitup_2","time_logger_con","time_logger_con_1","time_logger_dec_2","time_logger_pre","time_memo_1","time_money","time_new_form_text_display","time_new_form_text_display_1","time_new_inline_script_5","time_new_keyboard_response","time_new_logger","time_new_loop","time_new_loop_1","time_new_loop_1_2","time_new_reset_feedback","time_new_reset_feedback_1","time_new_reset_feedback_1_2","time_new_sequence_1","time_new_sequence_1_1_2","time_new_sequence_1_2","time_pairs_sequence","time_position","time_position_1","time_position_2","time_pposition","time_pposition_1","time_pposition_1_1","time_pre_resp","time_reseq","time_reset_feedback","time_select_l","time_select_r","time_selectd_l","time_selectd_r","time_show_stim","time_sleep","time_target_1","time_tooslow","time_tooslow_1","time_tooslow_1_1","time_trial","time_trial_seq","time_trial_sequence","title","total_correct","total_response_time","total_responses","trialnr","uniform_coordinates","width"
"NA","0","0","1069.8711037735873","1069.8711037735873","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","0","0","105","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","105","NA","NA","NA","NA","NA","NA","0","NA","NA","105","NA","NA","NA","NA","105","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","105","NA","0","NA","NA","NA","NA","NA","NA","105","NA","NA","NA","NA","NA","105","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","105","0","105","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","NA","None","space","NA","NA","NA","NA","None","2495.029500000004","8075.59249999997","NA","NA","NA","NA","2495.029500000004","2","psycho","1024","2","48000","-16","experiment","Boxe_1CC.jpg","Boxe_1CC.jpg","14","even","NA","NA","NA","NA","NA","NA","382818.04750000004","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","519051.59950000007","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","522047.4888","NA","NA","NA","NA","522047.57240000006","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","519551.78310000006","NA","NA","NA","NA","NA","NA","NA","NA","519551.5679","NA","NA","NA","NA","NA","519044.5711","Semantic link","0","113406.33700000026","106","NA","yes","1024"
"NA","0","0","1064.8937971962648","1064.8937971962648","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","106","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","106","NA","NA","NA","NA","NA","NA","0","NA","NA","106","NA","NA","NA","NA","106","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","106","NA","0","NA","NA","NA","NA","NA","NA","106","NA","NA","NA","NA","NA","106","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","106","0","106","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","NA","right","space","NA","NA","NA","NA","right","537.2993000000715","8075.59249999997","NA","NA","NA","NA","537.2993000000715","2","psycho","1024","2","48000","-16","experiment","martiniglass01b.jpg","c_classroom_sala02.jpg","14","even","NA","NA","NA","NA","NA","NA","382818.04750000004","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","522168.2658","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","523206.71770000004","NA","NA","NA","NA","525159.7944","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","522668.3306","NA","NA","NA","NA","NA","NA","NA","NA","522668.2429","NA","NA","NA","NA","NA","522160.3076","Semantic link","0","113943.63630000033","107","NA","yes","1024"
"NA","0","0","1061.1509879629655","1061.1509879629655","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","107","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","107","NA","NA","NA","NA","NA","NA","0","NA","NA","107","NA","NA","NA","NA","107","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","107","NA","0","NA","NA","NA","NA","NA","NA","107","NA","NA","NA","NA","NA","107","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","107","0","107","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","NA","left","space","NA","NA","NA","NA","left","660.6703999999445","8075.59249999997","NA","NA","NA","NA","660.6703999999445","2","psycho","1024","2","48000","-16","experiment","rainboot.jpg","courtroomCC.jpg","14","even","NA","NA","NA","NA","NA","NA","382818.04750000004","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","525284.9384","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","526446.5013","NA","NA","NA","NA","528284.544","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","525784.966","NA","NA","NA","NA","NA","NA","NA","NA","525784.9002","NA","NA","NA","NA","NA","525277.2688","Semantic link","0","114604.30670000028","108","NA","yes","1024"
"NA","0","0","1074.305815596332","1074.305815596332","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","0","0","108","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","108","NA","NA","NA","NA","NA","NA","0","NA","NA","108","NA","NA","NA","NA","108","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","108","NA","0","NA","NA","NA","NA","NA","NA","108","NA","NA","NA","NA","NA","108","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","108","0","108","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","NA","None","space","NA","NA","NA","NA","None","2495.027199999895","8075.59249999997","NA","NA","NA","NA","2495.027199999895","2","psycho","1024","2","48000","-16","experiment","discoball.jpg","discoball.jpg","14","even","NA","NA","NA","NA","NA","NA","382818.04750000004","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","528418.2984","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","531414.0432000001","NA","NA","NA","NA","531414.1253000001","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","528918.3201000001","NA","NA","NA","NA","NA","NA","NA","NA","528918.2504","NA","NA","NA","NA","NA","528401.4072","Semantic link","0","117099.33390000017","109","NA","yes","1024"
"NA","0","0","1069.0713627272737","1069.0713627272737","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","109","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","109","NA","NA","NA","NA","NA","NA","0","NA","NA","109","NA","NA","NA","NA","109","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","109","NA","0","NA","NA","NA","NA","NA","NA","109","NA","NA","NA","NA","NA","109","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","109","0","109","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","NA","left","space","NA","NA","NA","NA","left","498.51599999994505","8075.59249999997","NA","NA","NA","NA","498.51599999994505","2","psycho","1024","2","48000","-16","experiment","cookingpot.jpg","k_kitchen_IMG_3734.jpg","14","even","NA","NA","NA","NA","NA","NA","382818.04750000004","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","531534.9874","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","532534.5647","NA","NA","NA","NA","534533.9909000001","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","532035.1123","NA","NA","NA","NA","NA","NA","NA","NA","532034.9143000001","NA","NA","NA","NA","NA","531528.4353","Semantic link","0","117597.84990000012","110","NA","yes","1024"
"NA","0","0","1063.602163063063","1063.602163063063","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","110","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","110","NA","NA","NA","NA","NA","NA","0","NA","NA","110","NA","NA","NA","NA","110","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","110","NA","0","NA","NA","NA","NA","NA","NA","110","NA","NA","NA","NA","NA","110","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","110","0","110","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","NA","right","space","NA","NA","NA","NA","right","461.99019999988377","8075.59249999997","NA","NA","NA","NA","461.99019999988377","2","psycho","1024","2","48000","-16","experiment","treadmill.jpg","c_castle_castle_000001.jpg","14","even","NA","NA","NA","NA","NA","NA","382818.04750000004","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","534651.6228","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","535614.7087000001","NA","NA","NA","NA","537643.1031000001","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","535151.6396000001","NA","NA","NA","NA","NA","NA","NA","NA","535151.5782","NA","NA","NA","NA","NA","534643.5422","Semantic link","0","118059.8401","111","NA","yes","1024"
"NA","0","0","1058.2603401785723","1058.2603401785723","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","111","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","111","NA","NA","NA","NA","NA","NA","0","NA","NA","111","NA","NA","NA","NA","111","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","111","NA","0","NA","NA","NA","NA","NA","NA","111","NA","NA","NA","NA","NA","111","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","111","0","111","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","NA","left","space","NA","NA","NA","NA","left","465.3180000000866","8075.59249999997","NA","NA","NA","NA","465.3180000000866","2","psycho","1024","2","48000","-16","experiment","electrictoothbrush01c.jpg","b_bathroom_bothroom99.jpg","14","even","NA","NA","NA","NA","NA","NA","382818.04750000004","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","537768.2879","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","538734.5737000001","NA","NA","NA","NA","540771.7294000001","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","538268.3083","NA","NA","NA","NA","NA","NA","NA","NA","538268.2425","NA","NA","NA","NA","NA","537755.9622","Semantic link","0","118525.15810000009","112","NA","yes","1024"
"NA","0","0","1053.2487628318602","1053.2487628318602","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","112","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","112","NA","NA","NA","NA","NA","NA","0","NA","NA","112","NA","NA","NA","NA","112","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","112","NA","0","NA","NA","NA","NA","NA","NA","112","NA","NA","NA","NA","NA","112","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","112","0","112","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","NA","left","space","NA","NA","NA","NA","left","491.9521000001114","8075.59249999997","NA","NA","NA","NA","491.9521000001114","2","psycho","1024","2","48000","-16","experiment","webcam.jpg","o_office_despacho.jpg","14","even","NA","NA","NA","NA","NA","NA","382818.04750000004","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","540901.6256","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","541894.5608","NA","NA","NA","NA","543896.4756","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","541401.6841","NA","NA","NA","NA","NA","NA","NA","NA","541401.6105000001","NA","NA","NA","NA","NA","540883.2216","Semantic link","0","119017.1102000002","113","NA","yes","1024"
"NA","0","0","1048.073750877194","1048.073750877194","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","113","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","113","NA","NA","NA","NA","NA","NA","0","NA","NA","113","NA","NA","NA","NA","113","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","113","NA","0","NA","NA","NA","NA","NA","NA","113","NA","NA","NA","NA","NA","113","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","113","0","113","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","NA","left","space","NA","NA","NA","NA","left","463.2973999999231","8075.59249999997","NA","NA","NA","NA","463.2973999999231","2","psycho","1024","2","48000","-16","experiment","hardhat02.jpg","d_dining_room_indoor_0582.jpg","14","even","NA","NA","NA","NA","NA","NA","382818.04750000004","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","544018.3027","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","544982.5874000001","NA","NA","NA","NA","547021.1989000001","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","544518.3308000001","NA","NA","NA","NA","NA","NA","NA","NA","544518.2620000001","NA","NA","NA","NA","NA","544007.3142","Semantic link","0","119480.40760000012","114","NA","yes","1024"
"NA","0","0","1044.7511086956524","1044.7511086956524","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","114","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","114","NA","NA","NA","NA","NA","NA","0","NA","NA","114","NA","NA","NA","NA","114","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","114","NA","0","NA","NA","NA","NA","NA","NA","114","NA","NA","NA","NA","NA","114","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","114","0","114","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","NA","left","space","NA","NA","NA","NA","left","665.9698999999091","8075.59249999997","NA","NA","NA","NA","665.9698999999091","2","psycho","1024","2","48000","-16","experiment","lawnmower.jpg","g_garden_1280_2.jpg","14","even","NA","NA","NA","NA","NA","NA","382818.04750000004","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","547151.6307000001","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","548318.5449","NA","NA","NA","NA","550148.5237","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","547651.6595000001","NA","NA","NA","NA","NA","NA","NA","NA","547651.5864","NA","NA","NA","NA","NA","547136.7874","Semantic link","0","120146.37750000003","115","NA","yes","1024"
"NA","0","0","1039.0313637931047","1039.0313637931047","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","115","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","115","NA","NA","NA","NA","NA","NA","0","NA","NA","115","NA","NA","NA","NA","115","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","115","NA","0","NA","NA","NA","NA","NA","NA","115","NA","NA","NA","NA","NA","115","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","115","0","115","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","NA","right","space","NA","NA","NA","NA","right","381.26070000010077","8075.59249999997","NA","NA","NA","NA","381.26070000010077","2","psycho","1024","2","48000","-16","experiment","beachumbrella01.jpg","Stavronikita_BeachCC.jpg","14","even","NA","NA","NA","NA","NA","NA","382818.04750000004","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","550268.3056000001","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","551150.6872","NA","NA","NA","NA","553250.142","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","550768.3727","NA","NA","NA","NA","NA","NA","NA","NA","550768.2825000001","NA","NA","NA","NA","NA","550262.5052000001","Semantic link","0","120527.63820000013","116","NA","yes","1024"
"NA","0","0","1033.8483564102569","1033.8483564102569","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","116","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","116","NA","NA","NA","NA","NA","NA","0","NA","NA","116","NA","NA","NA","NA","116","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","116","NA","0","NA","NA","NA","NA","NA","NA","116","NA","NA","NA","NA","NA","116","NA","Tue Dec  7 16:51:42 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","116","0","116","C:/Users/Experimenter/Desktop/Florian/subject-14.csv","NA","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","NA","right","space","NA","NA","NA","NA","right","432.6194999999134","8075.59249999997","NA","NA","NA","NA","432.6194999999134","2","psycho","1024","2","48000","-16","experiment","television.jpg","l_living_room_living53.jpg","14","even","NA","NA","NA","NA","NA","NA","382818.04750000004","69201.1479","NA","69201.7826","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4968.3746999999985","NA","553384.9708","NA","NA","NA","NA","NA","NA","49401.00559999999","NA","NA","554318.6179000001","NA","NA","NA","NA","556386.4245","NA","NA","4968.488899999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69201.7112","NA","NA","NA","NA","NA","NA","553885.0195","NA","NA","NA","NA","NA","NA","NA","NA","553884.949","NA","NA","NA","NA","NA","553366.4729","Semantic link","0","120960.25770000005","117","NA","yes","1024"
