"Reward","acc","accuracy","average_response_time","avg_rt","background","blocknr","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_con_resp","correct_con_resp_1","correct_dec_resp_2","correct_new_keyboard_response","correct_pre_resp","correct_response","count_Conditioning_1","count_Conditioning_1_2","count_ITI","count_ITI_1","count_Init","count_MEMO","count_Pause","count_Preconditioning","count_block","count_block_loop","count_block_seq","count_choice_3","count_choice_select_l","count_choice_select_r","count_chose_stim","count_con_resp","count_con_resp_1","count_cond","count_cond_1","count_cond_1_3","count_cond_3","count_conditionning","count_condphase2","count_counter1","count_counter1_1","count_counter1_1_1","count_counter2","count_counter2_2","count_counter2_2_1","count_dec_resp_2","count_decisionphase","count_deterresponse","count_distr","count_experiment","count_fixation_cross_2","count_fixation_dot","count_fixation_dot_1","count_fixation_dot_1_1","count_fixation_dot_1_2","count_fixation_dot_1_2_1","count_fixation_dot_1_2_2","count_get_stims","count_instructions","count_keepitup","count_keepitup2_2","count_keepitup_1","count_keepitup_2","count_logger_con","count_logger_con_1","count_logger_dec_2","count_logger_pre","count_memo_1","count_money","count_new_form_text_display","count_new_form_text_display_1","count_new_inline_script_5","count_new_keyboard_response","count_new_logger","count_new_loop","count_new_loop_1","count_new_loop_1_2","count_new_reset_feedback","count_new_reset_feedback_1","count_new_reset_feedback_1_2","count_new_sequence_1","count_new_sequence_1_1_2","count_new_sequence_1_2","count_pairs_sequence","count_position","count_position_1","count_position_2","count_pposition","count_pposition_1","count_pposition_1_1","count_pre_resp","count_reseq","count_reset_feedback","count_select_l","count_select_r","count_selectd_l","count_selectd_r","count_show_stim","count_sleep","count_target_1","count_tooslow","count_tooslow_1","count_tooslow_1_1","count_trial","count_trial_seq","count_trial_sequence","counter","datetime","description","disable_garbage_collection","dur","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","image","keyboard_backend","live_row","live_row_Preconditioning","live_row_block_loop","logfile","money","mouse_backend","mp","mposition","old","opensesame_codename","opensesame_version","paired","penalty","pos1","pos2","poscircle","position","pp","pposition","repeat_cycle","response","response_Pause","response_con_resp","response_con_resp_1","response_dec_resp_2","response_new_keyboard_response","response_pre_resp","response_time","response_time_Pause","response_time_con_resp","response_time_con_resp_1","response_time_dec_resp_2","response_time_new_keyboard_response","response_time_pre_resp","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stim1","stim2","subject_nr","subject_parity","time_Conditioning_1","time_Conditioning_1_2","time_ITI","time_ITI_1","time_Init","time_MEMO","time_Pause","time_Preconditioning","time_block","time_block_loop","time_block_seq","time_choice_3","time_choice_select_l","time_choice_select_r","time_chose_stim","time_con_resp","time_con_resp_1","time_cond","time_cond_1","time_cond_1_3","time_cond_3","time_conditionning","time_condphase2","time_counter1","time_counter1_1","time_counter1_1_1","time_counter2","time_counter2_2","time_counter2_2_1","time_dec_resp_2","time_decisionphase","time_deterresponse","time_distr","time_experiment","time_fixation_cross_2","time_fixation_dot","time_fixation_dot_1","time_fixation_dot_1_1","time_fixation_dot_1_2","time_fixation_dot_1_2_1","time_fixation_dot_1_2_2","time_get_stims","time_instructions","time_keepitup","time_keepitup2_2","time_keepitup_1","time_keepitup_2","time_logger_con","time_logger_con_1","time_logger_dec_2","time_logger_pre","time_memo_1","time_money","time_new_form_text_display","time_new_form_text_display_1","time_new_inline_script_5","time_new_keyboard_response","time_new_logger","time_new_loop","time_new_loop_1","time_new_loop_1_2","time_new_reset_feedback","time_new_reset_feedback_1","time_new_reset_feedback_1_2","time_new_sequence_1","time_new_sequence_1_1_2","time_new_sequence_1_2","time_pairs_sequence","time_position","time_position_1","time_position_2","time_pposition","time_pposition_1","time_pposition_1_1","time_pre_resp","time_reseq","time_reset_feedback","time_select_l","time_select_r","time_selectd_l","time_selectd_r","time_show_stim","time_sleep","time_target_1","time_tooslow","time_tooslow_1","time_tooslow_1_1","time_trial","time_trial_seq","time_trial_sequence","title","total_correct","total_response_time","total_responses","trialnr","uniform_coordinates","width"
"NA","0","0","1363.7741729617119","1363.7741729617119","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","10","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","10","NA","NA","NA","NA","NA","NA","0","NA","NA","10","NA","NA","NA","NA","10","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","10","NA","0","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","NA","NA","10","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","10","0","10","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","left","NA","NA","NA","NA","NA","left","1347.5094996392727","NA","NA","NA","NA","NA","1347.5094996392727","2","psycho","1024","2","48000","-16","experiment","electrictoothbrush01c.jpg","b_bathroom_bothroom99.jpg","13","odd","NA","NA","NA","NA","NA","NA","NA","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","428392.99320057034","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","430240.99139869213","NA","NA","NA","NA","431386.69199869037","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","428893.03969964385","NA","NA","NA","NA","NA","NA","NA","NA","428892.97220110893","NA","NA","NA","NA","NA","428376.4672987163","Semantic link","0","15001.51590257883","11","NA","yes","1024"
"NA","0","0","1458.0454832563798","1458.0454832563798","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","0","0","11","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","11","NA","NA","NA","NA","NA","NA","0","NA","NA","11","NA","NA","NA","NA","11","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","11","NA","0","NA","NA","NA","NA","NA","NA","11","NA","NA","NA","NA","NA","11","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","11","0","11","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","None","NA","NA","NA","NA","NA","None","2495.0298964977264","NA","NA","NA","NA","NA","2495.0298964977264","2","psycho","1024","2","48000","-16","experiment","discoball.jpg","discoball.jpg","13","odd","NA","NA","NA","NA","NA","NA","NA","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","431509.7051002085","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","434504.9447007477","NA","NA","NA","NA","434505.0252005458","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","432009.70210134983","NA","NA","NA","NA","NA","NA","NA","NA","432009.63750109076","NA","NA","NA","NA","NA","431505.1982998848","Semantic link","0","17496.545799076557","12","NA","yes","1024"
"NA","0","0","1425.4395689528722","1425.4395689528722","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","12","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","12","NA","NA","NA","NA","NA","NA","0","NA","NA","12","NA","NA","NA","NA","12","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","12","NA","0","NA","NA","NA","NA","NA","NA","12","NA","NA","NA","NA","NA","12","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","12","0","12","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","right","NA","NA","NA","NA","NA","right","1034.1685973107815","NA","NA","NA","NA","NA","1034.1685973107815","2","psycho","1024","2","48000","-16","experiment","treadmill.jpg","c_castle_castle_000001.jpg","13","odd","NA","NA","NA","NA","NA","NA","NA","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","434626.3462007046","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","436161.1653007567","NA","NA","NA","NA","437621.0281997919","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","435126.380700618","NA","NA","NA","NA","NA","NA","NA","NA","435126.3159997761","NA","NA","NA","NA","NA","434617.7495010197","Semantic link","0","18530.71439638734","13","NA","yes","1024"
"NA","0","0","1501.8389211701494","1501.8389211701494","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","0","0","13","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","13","NA","NA","NA","NA","NA","NA","0","NA","NA","13","NA","NA","NA","NA","13","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","13","NA","0","NA","NA","NA","NA","NA","NA","13","NA","NA","NA","NA","NA","13","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","13","0","13","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","None","NA","NA","NA","NA","NA","None","2495.030499994755","NA","NA","NA","NA","NA","2495.030499994755","2","psycho","1024","2","48000","-16","experiment","anchor.jpg","anchor.jpg","13","odd","NA","NA","NA","NA","NA","NA","NA","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","437726.33370012045","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","440721.6527983546","NA","NA","NA","NA","440721.73599898815","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","438226.3939008117","NA","NA","NA","NA","NA","NA","NA","NA","438226.3271994889","NA","NA","NA","NA","NA","437720.2458009124","Semantic link","0","21025.744896382093","14","NA","yes","1024"
"NA","0","0","1448.213899632295","1448.213899632295","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","14","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","14","NA","NA","NA","NA","NA","NA","0","NA","NA","14","NA","NA","NA","NA","14","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","14","NA","0","NA","NA","NA","NA","NA","NA","14","NA","NA","NA","NA","NA","14","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","14","0","14","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","right","NA","NA","NA","NA","NA","right","697.4635981023312","NA","NA","NA","NA","NA","697.4635981023312","2","psycho","1024","2","48000","-16","experiment","tennisracket.jpg","Tennis_CourtCC.jpg","13","odd","NA","NA","NA","NA","NA","NA","NA","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","440843.02899986506","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","442041.1253012717","NA","NA","NA","NA","443844.040799886","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","441343.0809006095","NA","NA","NA","NA","NA","NA","NA","NA","441343.0174998939","NA","NA","NA","NA","NA","440835.0563980639","Semantic link","0","21723.208494484425","15","NA","yes","1024"
"NA","0","0","1420.450343284756","1420.450343284756","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","15","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","15","NA","NA","NA","NA","NA","NA","0","NA","NA","15","NA","NA","NA","NA","15","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","15","NA","0","NA","NA","NA","NA","NA","NA","15","NA","NA","NA","NA","NA","15","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","15","0","15","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","right","NA","NA","NA","NA","NA","right","1003.9969980716705","NA","NA","NA","NA","NA","1003.9969980716705","2","psycho","1024","2","48000","-16","experiment","beachumbrella01.jpg","Stavronikita_BeachCC.jpg","13","odd","NA","NA","NA","NA","NA","NA","NA","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","443976.35290026665","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","445481.18659853935","NA","NA","NA","NA","446973.59490022063","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","444476.55630111694","NA","NA","NA","NA","NA","NA","NA","NA","444476.4859005809","NA","NA","NA","NA","NA","443956.6522985697","Semantic link","0","22727.205492556095","16","NA","yes","1024"
"NA","0","0","1406.0404114425182","1406.0404114425182","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","16","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","16","NA","NA","NA","NA","NA","NA","0","NA","NA","16","NA","NA","NA","NA","16","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","16","NA","0","NA","NA","NA","NA","NA","NA","16","NA","NA","NA","NA","NA","16","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","16","0","16","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","left","NA","NA","NA","NA","NA","left","1175.4815019667149","NA","NA","NA","NA","NA","1175.4815019667149","2","psycho","1024","2","48000","-16","experiment","webcam.jpg","o_office_despacho.jpg","13","odd","NA","NA","NA","NA","NA","NA","NA","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","447093.02169829607","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","448769.0235003829","NA","NA","NA","NA","450082.95860141516","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","447593.0657982826","NA","NA","NA","NA","NA","NA","NA","NA","447593.0027998984","NA","NA","NA","NA","NA","447088.21319788694","Semantic link","0","23902.68699452281","17","NA","yes","1024"
"NA","0","0","1466.539966356423","1466.539966356423","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","0","NA","NA","NA","NA","0","0","17","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","17","NA","NA","NA","NA","NA","NA","0","NA","NA","17","NA","NA","NA","NA","17","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","17","NA","0","NA","NA","NA","NA","NA","NA","17","NA","NA","NA","NA","NA","17","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","17","0","17","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","-256","NA","256","NA","NA","0","None","NA","NA","NA","NA","NA","None","2495.032399892807","NA","NA","NA","NA","NA","2495.032399892807","2","psycho","1024","2","48000","-16","experiment","f_fire_escape_google_13_8_1_fire_escape.jpg","f_fire_escape_google_13_8_1_fire_escape.jpg","13","odd","NA","NA","NA","NA","NA","NA","NA","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","450226.3555005193","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","453221.7615991831","NA","NA","NA","NA","453221.84370085597","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","450726.48429870605","NA","NA","NA","NA","NA","NA","NA","NA","450726.3356000185","NA","NA","NA","NA","NA","450209.3814983964","Semantic link","0","26397.719394415617","18","NA","yes","1024"
"NA","0","0","1430.869199531643","1430.869199531643","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","18","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","18","NA","NA","NA","NA","NA","NA","0","NA","NA","18","NA","NA","NA","NA","18","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","18","NA","0","NA","NA","NA","NA","NA","NA","18","NA","NA","NA","NA","NA","18","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","18","0","18","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","left","NA","NA","NA","NA","NA","left","788.7953966856003","NA","NA","NA","NA","NA","788.7953966856003","2","psycho","1024","2","48000","-16","experiment","rainboot.jpg","courtroomCC.jpg","13","odd","NA","NA","NA","NA","NA","NA","NA","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","453359.69629883766","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","454648.9883996546","NA","NA","NA","NA","456364.2113991082","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","453859.7472012043","NA","NA","NA","NA","NA","NA","NA","NA","453859.68089848757","NA","NA","NA","NA","NA","453342.121001333","Semantic link","0","27186.514791101217","19","NA","yes","1024"
"NA","0","0","1414.4973395392299","1414.4973395392299","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","19","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","19","NA","NA","NA","NA","NA","NA","0","NA","NA","19","NA","NA","NA","NA","19","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","19","NA","0","NA","NA","NA","NA","NA","NA","19","NA","NA","NA","NA","NA","19","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","19","0","19","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","left","NA","NA","NA","NA","NA","left","1103.4319996833801","NA","NA","NA","NA","NA","1103.4319996833801","2","psycho","1024","2","48000","-16","experiment","callbell.jpg","s_savanna_kiangwest_savanna.jpg","13","odd","NA","NA","NA","NA","NA","NA","NA","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","456493.0258989334","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","458097.0203988254","NA","NA","NA","NA","459489.1643002629","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","456993.1173995137","NA","NA","NA","NA","NA","NA","NA","NA","456993.0314011872","NA","NA","NA","NA","NA","456489.00359869003","Semantic link","0","28289.946790784597","20","NA","yes","1024"
"NA","0","0","1399.0828852568354","1399.0828852568354","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","20","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","20","NA","NA","NA","NA","NA","NA","0","NA","NA","20","NA","NA","NA","NA","20","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","20","NA","0","NA","NA","NA","NA","NA","NA","20","NA","NA","NA","NA","NA","20","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","20","0","20","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","left","NA","NA","NA","NA","NA","left","1090.7937996089458","NA","NA","NA","NA","NA","1090.7937996089458","2","psycho","1024","2","48000","-16","experiment","cookingpot.jpg","k_kitchen_IMG_3734.jpg","13","odd","NA","NA","NA","NA","NA","NA","NA","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","459609.7109988332","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","461201.0239996016","NA","NA","NA","NA","462614.15269970894","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","460109.75459963083","NA","NA","NA","NA","NA","NA","NA","NA","460109.6912994981","NA","NA","NA","NA","NA","459602.8250977397","Semantic link","0","29380.740590393543","21","NA","yes","1024"
"NA","0","0","1371.7334360222924","1371.7334360222924","white","NA","psycho","psycho","psycho","0","NA","uniform","0","NA","NA","NA","NA","0","1","NA","NA","NA","NA","0","0","21","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","21","NA","NA","NA","NA","NA","NA","0","NA","NA","21","NA","NA","NA","NA","21","0","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","21","NA","0","NA","NA","NA","NA","NA","NA","21","NA","NA","NA","NA","NA","21","NA","Tue Dec  7 10:55:22 2021","The main experiment item","yes","NA","","sem_assov7_11_100pconting.osexp","C:\Users\Experimenter\Desktop\Florian","no","mono","no","18","no","black","no","Ok","yes","768","NA","psycho","21","0","21","C:/Users/Experimenter/Desktop/Florian/subject-13.csv","NA","psycho","NA","NA","NA","Lentiform Loewenfeld","3.3.5","NA","NA","NA","256","NA","-256","NA","NA","0","left","NA","NA","NA","NA","NA","left","797.3950020968914","NA","NA","NA","NA","NA","797.3950020968914","2","psycho","1024","2","48000","-16","experiment","beachumbrella01.jpg","Stavronikita_BeachCC.jpg","13","odd","NA","NA","NA","NA","NA","NA","NA","393293.1891977787","NA","393293.83010044694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4284.758899360895","NA","462743.010699749","NA","NA","NA","NA","NA","NA","377109.9554002285","NA","NA","464040.9989990294","NA","NA","NA","NA","465739.1556985676","NA","NA","4284.877300262451","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","393293.75809803605","NA","NA","NA","NA","NA","NA","463243.12099814415","NA","NA","NA","NA","NA","NA","NA","NA","463243.0557012558","NA","NA","NA","NA","NA","462724.5175987482","Semantic link","0","30178.135592490435","22","NA","yes","1024"
